cluster_id,country,date_d,lat_d,lon_d,future_date,future_lat,future_lon,delta_lat,delta_lon,delta_lat_km,delta_lon_km,movement_km,days_gap,wind_speed,wind_direction,humidity,wind_u,wind_v,env_source
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.3251,9.1331,0.0701,0.007622,7.78,0.65,7.81,12,2.06,145.7,70.5,-1.7018,1.1609,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.2827,9.264,0.02774,0.13849,3.08,11.73,12.13,12,1.98,274.2,66.9,0.145,-1.9747,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.2013,9.1847,-0.0537,0.05919,-5.96,5.01,7.79,12,0.84,92.4,74.7,-0.0352,0.8393,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.2326,9.1537,-0.02236,0.02817,-2.48,2.39,3.44,12,2.1,128.6,76.2,-1.3101,1.6412,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.2928,9.1167,0.03776,-0.008853,4.19,-0.75,4.26,12,3.94,198.6,73.9,-3.7342,-1.2567,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-05,40.3079,9.0716,0.05295,-0.05396,5.88,-4.57,7.45,12,3.93,158.9,61.9,-3.6665,1.4148,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-08,40.3007,9.1588,0.04572,0.03324,5.07,2.82,5.8,15,4.17,219.8,67.7,-3.2037,-2.6693,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-08,40.3159,9.2137,0.060916,0.088186,6.76,7.47,10.08,15,1.67,230.4,67.7,-1.0645,-1.2868,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-08,40.4008,9.1714,0.145805,0.045841,16.18,3.88,16.64,15,2.79,272.3,65.4,0.112,-2.7878,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-08,40.3884,9.0032,0.13342,-0.12236,14.81,-10.37,18.08,15,0.58,147.4,81.2,-0.4886,0.3125,realistic_synthetic
394,Italy,2025-07-24,40.255,9.1255,2025-08-08,40.2778,9.0368,0.02276,-0.08869,2.53,-7.51,7.93,15,3.32,193.6,65.3,-3.2269,-0.7807,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-07-30,40.3973,9.1729,0.138754,-0.033911,15.4,-2.87,15.67,6,3.67,157.5,68.9,-3.3906,1.4044,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-07-30,40.2606,9.2749,0.00214,0.06816,0.24,5.77,5.78,6,1.84,155.1,67.8,-1.669,0.7747,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-07-30,40.2589,9.2727,0.00037,0.06592,0.04,5.58,5.58,6,2.38,197.6,70.7,-2.2686,-0.7196,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.2848,9.3038,0.026246,0.096972,2.91,8.21,8.72,12,0.5,159.6,74.7,-0.4686,0.1743,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.3251,9.1331,0.06658,-0.073638,7.39,-6.24,9.67,12,5.2,146.0,66.9,-4.311,2.9078,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.2827,9.264,0.02422,0.05723,2.69,4.85,5.54,12,5.18,134.4,68.1,-3.6243,3.701,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.2013,9.1847,-0.05722,-0.02207,-6.35,-1.87,6.62,12,1.74,174.8,67.3,-1.7328,0.1577,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.2326,9.1537,-0.02588,-0.05309,-2.87,-4.5,5.34,12,1.84,336.1,75.2,1.6822,-0.7455,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.2928,9.1167,0.03424,-0.090113,3.8,-7.63,8.53,12,4.59,224.6,58.5,-3.2682,-3.2229,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-05,40.3079,9.0716,0.04943,-0.13522,5.49,-11.45,12.7,12,3.53,253.6,63.3,-0.9967,-3.3864,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-08,40.3007,9.1588,0.0422,-0.04802,4.68,-4.07,6.2,15,4.39,235.2,75.9,-2.5054,-3.6048,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-08,40.3159,9.2137,0.057396,0.006926,6.37,0.59,6.4,15,2.31,145.1,67.9,-1.8946,1.3217,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-08,40.4008,9.1714,0.142285,-0.035419,15.79,-3.0,16.08,15,5.09,108.6,55.8,-1.6235,4.8241,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-08,40.3884,9.0032,0.1299,-0.20362,14.42,-17.25,22.48,15,3.07,177.9,68.3,-3.0679,0.1125,realistic_synthetic
394,Italy,2025-07-24,40.2585,9.2068,2025-08-08,40.2778,9.0368,0.01924,-0.16995,2.14,-14.4,14.55,15,4.36,172.4,57.3,-4.3217,0.5766,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-07-30,40.3973,9.1729,0.096014,0.126459,10.66,10.71,15.11,6,6.01,150.1,60.4,-5.21,2.9959,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-07-30,40.2606,9.2749,-0.0406,0.22853,-4.51,19.35,19.86,6,4.6,180.8,66.2,-4.5996,-0.0642,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-07-30,40.2589,9.2727,-0.04237,0.22629,-4.7,19.16,19.73,6,3.66,254.2,65.7,-0.9965,-3.5217,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.2848,9.3038,-0.016494,0.257342,-1.83,21.79,21.86,12,5.22,93.2,69.9,-0.2914,5.2119,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.3251,9.1331,0.02384,0.086732,2.65,7.34,7.8,12,1.68,268.6,72.2,-0.041,-1.6795,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.2827,9.264,-0.01852,0.2176,-2.06,18.42,18.54,12,1.93,233.1,75.2,-1.1588,-1.5434,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.2013,9.1847,-0.09996,0.1383,-11.1,11.71,16.13,12,3.9,148.5,64.7,-3.3253,2.0377,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.2326,9.1537,-0.06862,0.10728,-7.62,9.08,11.85,12,2.93,197.9,72.2,-2.7882,-0.9006,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.2928,9.1167,-0.0085,0.070257,-0.94,5.95,6.02,12,0.5,216.7,75.2,-0.4009,-0.2988,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-05,40.3079,9.0716,0.00669,0.02515,0.74,2.13,2.25,12,1.68,162.9,70.4,-1.6057,0.494,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-08,40.3007,9.1588,-0.00054,0.11235,-0.06,9.51,9.51,15,0.5,164.9,72.3,-0.4827,0.1303,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-08,40.3159,9.2137,0.014656,0.167296,1.63,14.16,14.26,15,3.74,159.7,66.2,-3.5077,1.2975,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-08,40.4008,9.1714,0.099545,0.124951,11.05,10.58,15.3,15,5.25,249.7,70.6,-1.8214,-4.9239,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-08,40.3884,9.0032,0.08716,-0.04325,9.67,-3.66,10.34,15,2.19,227.2,68.8,-1.488,-1.6069,realistic_synthetic
394,Italy,2025-07-24,40.3013,9.0464,2025-08-08,40.2778,9.0368,-0.0235,-0.00958,-2.61,-0.81,2.73,15,2.65,220.5,66.0,-2.0151,-1.721,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.2848,9.3038,-0.112508,0.130883,-12.49,11.06,16.68,6,5.18,192.0,69.2,-5.0668,-1.077,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.3251,9.1331,-0.072174,-0.039727,-8.01,-3.36,8.69,6,5.12,251.6,59.1,-1.6161,-4.8582,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.2827,9.264,-0.114534,0.091141,-12.71,7.7,14.87,6,3.61,242.5,71.9,-1.6669,-3.2021,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.2013,9.1847,-0.195974,0.011841,-21.75,1.0,21.78,6,1.27,167.1,77.9,-1.2379,0.2835,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.2326,9.1537,-0.164634,-0.019179,-18.27,-1.62,18.35,6,1.8,185.0,79.0,-1.7932,-0.1569,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.2928,9.1167,-0.104514,-0.056202,-11.6,-4.75,12.54,6,2.87,163.7,64.2,-2.7546,0.8055,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-05,40.3079,9.0716,-0.089324,-0.101309,-9.91,-8.56,13.1,6,3.44,133.3,66.5,-2.3592,2.5035,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-08,40.3007,9.1588,-0.096554,-0.014109,-10.72,-1.19,10.78,9,3.44,265.0,71.0,-0.2998,-3.4269,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-08,40.3159,9.2137,-0.081358,0.040837,-9.03,3.45,9.67,9,1.87,258.9,69.4,-0.36,-1.835,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-08,40.4008,9.1714,0.003531,-0.001508,0.39,-0.13,0.41,9,1.09,191.4,80.9,-1.0685,-0.2154,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-08,40.3884,9.0032,-0.008854,-0.169709,-0.98,-14.35,14.38,9,3.19,200.6,76.2,-2.986,-1.1224,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-08,40.2778,9.0368,-0.119514,-0.136039,-13.27,-11.5,17.56,9,0.79,135.7,67.0,-0.5654,0.5517,realistic_synthetic
394,Italy,2025-07-30,40.3973,9.1729,2025-08-19,40.1745,9.1151,-0.222727,-0.057816,-24.72,-4.89,25.2,20,3.5,208.3,75.3,-3.0817,-1.6593,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.2848,9.3038,0.024106,0.028812,2.68,2.44,3.62,6,3.31,179.8,67.9,-3.31,0.0116,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.3251,9.1331,0.06444,-0.141798,7.15,-12.01,13.98,6,3.12,116.4,81.7,-1.3873,2.7946,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.2827,9.264,0.02208,-0.01093,2.45,-0.93,2.62,6,3.72,210.5,70.4,-3.2053,-1.888,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.2013,9.1847,-0.05936,-0.09023,-6.59,-7.64,10.09,6,4.0,193.0,63.9,-3.8975,-0.8998,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.2326,9.1537,-0.02802,-0.12125,-3.11,-10.27,10.73,6,3.84,219.3,63.2,-2.9715,-2.4322,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.2928,9.1167,0.0321,-0.158273,3.56,-13.41,13.87,6,5.07,214.7,69.8,-4.1683,-2.8862,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-05,40.3079,9.0716,0.04729,-0.20338,5.25,-17.23,18.01,6,5.03,201.1,67.8,-4.6928,-1.8108,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-08,40.3007,9.1588,0.04006,-0.11618,4.45,-9.84,10.8,9,4.16,163.8,67.1,-3.9948,1.1606,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-08,40.3159,9.2137,0.055256,-0.061234,6.13,-5.19,8.03,9,3.13,152.2,79.7,-2.7687,1.4598,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-08,40.4008,9.1714,0.140145,-0.103579,15.56,-8.77,17.86,9,0.83,135.1,81.5,-0.5879,0.5859,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-08,40.3884,9.0032,0.12776,-0.27178,14.18,-23.02,27.04,9,4.01,148.7,70.1,-3.4264,2.0833,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-08,40.2778,9.0368,0.0171,-0.23811,1.9,-20.17,20.26,9,5.14,198.5,79.1,-4.8744,-1.6309,realistic_synthetic
394,Italy,2025-07-30,40.2606,9.2749,2025-08-19,40.1745,9.1151,-0.086113,-0.159887,-9.56,-13.54,16.58,20,0.5,234.7,82.5,-0.2889,-0.4081,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.2848,9.3038,0.025876,0.031052,2.87,2.63,3.89,6,4.28,189.8,65.3,-4.2175,-0.7285,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.3251,9.1331,0.06621,-0.139558,7.35,-11.82,13.92,6,3.61,240.8,70.5,-1.7612,-3.1512,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.2827,9.264,0.02385,-0.00869,2.65,-0.74,2.75,6,4.5,149.1,65.4,-3.8613,2.3109,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.2013,9.1847,-0.05759,-0.08799,-6.39,-7.45,9.82,6,1.53,180.7,77.1,-1.5299,-0.0187,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.2326,9.1537,-0.02625,-0.11901,-2.91,-10.08,10.49,6,3.1,330.3,69.1,2.6928,-1.5359,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.2928,9.1167,0.03387,-0.156033,3.76,-13.22,13.74,6,3.03,205.3,65.1,-2.7394,-1.2949,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-05,40.3079,9.0716,0.04906,-0.20114,5.45,-17.04,17.89,6,2.85,256.4,69.2,-0.6702,-2.7701,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-08,40.3007,9.1588,0.04183,-0.11394,4.64,-9.65,10.71,9,1.75,153.7,69.0,-1.5689,0.7754,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-08,40.3159,9.2137,0.057026,-0.058994,6.33,-5.0,8.06,9,3.05,259.7,61.6,-0.5453,-3.0008,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-08,40.4008,9.1714,0.141915,-0.101339,15.75,-8.58,17.94,9,2.46,207.2,60.2,-2.188,-1.1245,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-08,40.3884,9.0032,0.12953,-0.26954,14.38,-22.83,26.98,9,1.69,166.0,67.5,-1.6398,0.4088,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-08,40.2778,9.0368,0.01887,-0.23587,2.09,-19.98,20.09,9,3.23,192.0,65.2,-3.1594,-0.6716,realistic_synthetic
394,Italy,2025-07-30,40.2589,9.2727,2025-08-19,40.1745,9.1151,-0.084343,-0.157647,-9.36,-13.35,16.31,20,3.58,286.2,75.7,0.9988,-3.4379,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-08,40.3007,9.1588,0.015954,-0.144992,1.77,-12.28,12.4,3,0.5,228.9,75.8,-0.3287,-0.3768,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-08,40.3159,9.2137,0.03115,-0.090046,3.46,-7.62,8.37,3,2.71,180.1,69.5,-2.71,-0.0047,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-08,40.4008,9.1714,0.116039,-0.132391,12.88,-11.21,17.08,3,2.71,171.1,64.4,-2.6774,0.4193,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-08,40.3884,9.0032,0.103654,-0.300592,11.51,-25.45,27.93,3,1.81,211.7,74.1,-1.54,-0.9511,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-08,40.2778,9.0368,-0.007006,-0.266922,-0.78,-22.6,22.62,3,3.76,175.3,68.7,-3.7474,0.3081,realistic_synthetic
394,Italy,2025-08-05,40.2848,9.3038,2025-08-19,40.1745,9.1151,-0.110219,-0.188699,-12.23,-15.98,20.12,14,3.92,258.3,66.8,-0.7949,-3.8386,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-08,40.3007,9.1588,-0.02438,0.025618,-2.71,2.17,3.47,3,2.15,209.6,64.4,-1.8694,-1.062,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-08,40.3159,9.2137,-0.009184,0.080564,-1.02,6.82,6.89,3,2.19,237.2,73.2,-1.1863,-1.8408,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-08,40.4008,9.1714,0.075705,0.038219,8.4,3.23,9.0,3,2.07,210.9,66.2,-1.7762,-1.063,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-08,40.3884,9.0032,0.06332,-0.129982,7.03,-11.0,13.05,3,3.53,196.1,66.2,-3.3916,-0.9789,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-08,40.2778,9.0368,-0.04734,-0.096312,-5.25,-8.15,9.7,3,1.94,196.9,68.5,-1.8562,-0.564,realistic_synthetic
394,Italy,2025-08-05,40.3251,9.1331,2025-08-19,40.1745,9.1151,-0.150553,-0.018089,-16.71,-1.53,16.78,14,3.47,180.2,75.6,-3.47,-0.0121,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-08,40.3007,9.1588,0.01798,-0.10525,2.0,-8.91,9.13,3,4.68,155.4,66.8,-4.2552,1.9482,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-08,40.3159,9.2137,0.033176,-0.050304,3.68,-4.26,5.63,3,1.5,183.7,82.1,-1.4969,-0.0968,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-08,40.4008,9.1714,0.118065,-0.092649,13.11,-7.85,15.27,3,2.02,218.0,73.2,-1.5918,-1.2436,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-08,40.3884,9.0032,0.10568,-0.26085,11.73,-22.09,25.01,3,0.98,157.2,68.2,-0.9034,0.3798,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-08,40.2778,9.0368,-0.00498,-0.22718,-0.55,-19.24,19.25,3,1.15,57.5,76.2,0.6179,0.9699,realistic_synthetic
394,Italy,2025-08-05,40.2827,9.264,2025-08-19,40.1745,9.1151,-0.108193,-0.148957,-12.01,-12.61,17.42,14,5.56,207.4,58.8,-4.9363,-2.5587,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-08,40.3007,9.1588,0.09942,-0.02595,11.04,-2.2,11.25,3,1.51,177.1,66.9,-1.5081,0.0764,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-08,40.3159,9.2137,0.114616,0.028996,12.72,2.46,12.96,3,3.77,240.5,61.5,-1.8564,-3.2812,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-08,40.4008,9.1714,0.199505,-0.013349,22.15,-1.13,22.17,3,3.57,276.3,77.0,0.3918,-3.5484,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-08,40.3884,9.0032,0.18712,-0.18155,20.77,-15.39,25.85,3,6.78,154.9,79.6,-6.1398,2.8761,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-08,40.2778,9.0368,0.07646,-0.14788,8.49,-12.54,15.14,3,1.95,170.4,72.3,-1.9227,0.3252,realistic_synthetic
394,Italy,2025-08-05,40.2013,9.1847,2025-08-19,40.1745,9.1151,-0.026753,-0.069657,-2.97,-5.91,6.61,14,1.61,220.0,65.1,-1.2333,-1.0349,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-08,40.3007,9.1588,0.06808,0.00507,7.56,0.43,7.57,3,2.12,264.3,69.9,-0.2106,-2.1095,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-08,40.3159,9.2137,0.083276,0.060016,9.24,5.09,10.55,3,2.69,223.8,74.8,-1.9415,-1.8619,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-08,40.4008,9.1714,0.168165,0.017671,18.67,1.5,18.73,3,0.5,229.2,75.3,-0.3267,-0.3785,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-08,40.3884,9.0032,0.15578,-0.15053,17.29,-12.76,21.49,3,2.73,253.0,62.9,-0.7982,-2.6107,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-08,40.2778,9.0368,0.04512,-0.11686,5.01,-9.9,11.1,3,0.96,103.2,71.5,-0.2192,0.9346,realistic_synthetic
394,Italy,2025-08-05,40.2326,9.1537,2025-08-19,40.1745,9.1151,-0.058093,-0.038637,-6.45,-3.27,7.23,14,4.47,194.0,59.9,-4.3372,-1.0814,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-08,40.3007,9.1588,0.00796,0.042093,0.88,3.56,3.67,3,1.75,125.6,65.6,-1.0187,1.4229,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-08,40.3159,9.2137,0.023156,0.097039,2.57,8.22,8.61,3,3.06,141.3,73.8,-2.3881,1.9132,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-08,40.4008,9.1714,0.108045,0.054694,11.99,4.63,12.86,3,2.37,204.3,68.2,-2.16,-0.9753,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-08,40.3884,9.0032,0.09566,-0.113507,10.62,-9.61,14.32,3,3.64,239.2,69.1,-1.8638,-3.1266,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-08,40.2778,9.0368,-0.015,-0.079837,-1.67,-6.76,6.96,3,3.33,189.4,70.6,-3.2853,-0.5439,realistic_synthetic
394,Italy,2025-08-05,40.2928,9.1167,2025-08-19,40.1745,9.1151,-0.118213,-0.001614,-13.12,-0.14,13.12,14,1.97,200.1,69.2,-1.85,-0.677,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-08,40.3007,9.1588,-0.00723,0.0872,-0.8,7.38,7.42,3,1.79,165.5,73.5,-1.733,0.4482,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-08,40.3159,9.2137,0.007966,0.142146,0.88,12.03,12.06,3,4.44,258.6,60.3,-0.8776,-4.3524,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-08,40.4008,9.1714,0.092855,0.099801,10.31,8.45,13.33,3,4.41,184.1,69.7,-4.3987,-0.3153,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-08,40.3884,9.0032,0.08047,-0.0684,8.93,-5.79,10.64,3,1.12,207.1,75.1,-0.997,-0.5102,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-08,40.2778,9.0368,-0.03019,-0.03473,-3.35,-2.94,4.46,3,0.5,230.4,83.4,-0.3187,-0.3853,realistic_synthetic
394,Italy,2025-08-05,40.3079,9.0716,2025-08-19,40.1745,9.1151,-0.133403,0.043493,-14.81,3.68,15.26,14,2.22,268.0,69.0,-0.0775,-2.2186,realistic_synthetic
394,Italy,2025-08-08,40.3007,9.1588,2025-08-19,40.1745,9.1151,-0.126173,-0.043707,-14.01,-3.7,14.49,11,3.75,89.1,79.4,0.0589,3.7495,realistic_synthetic
394,Italy,2025-08-08,40.3159,9.2137,2025-08-19,40.1745,9.1151,-0.141369,-0.098653,-15.69,-8.35,17.78,11,4.72,185.8,56.6,-4.6958,-0.477,realistic_synthetic
394,Italy,2025-08-08,40.4008,9.1714,2025-08-19,40.1745,9.1151,-0.226258,-0.056308,-25.11,-4.76,25.56,11,2.91,127.8,70.7,-1.7836,2.2994,realistic_synthetic
394,Italy,2025-08-08,40.3884,9.0032,2025-08-19,40.1745,9.1151,-0.213873,0.111893,-23.74,9.46,25.56,11,3.1,152.9,73.8,-2.7597,1.4122,realistic_synthetic
394,Italy,2025-08-08,40.2778,9.0368,2025-08-19,40.1745,9.1151,-0.103213,0.078223,-11.46,6.62,13.23,11,3.69,248.8,67.4,-1.3344,-3.4403,realistic_synthetic
394,Italy,2025-08-19,40.1745,9.1151,2025-09-03,40.4182,9.1414,0.243713,0.026357,27.05,2.24,27.14,15,0.5,248.9,75.3,-0.18,-0.4665,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-10,40.3627,9.1318,-0.05555,-0.00963,-6.17,-0.81,6.22,7,0.5,267.6,87.2,-0.0209,-0.4996,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-10,40.388,9.0804,-0.030227,-0.06105,-3.36,-5.16,6.15,7,2.25,308.0,70.3,1.3852,-1.773,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-10,40.2061,9.1356,-0.212173,-0.005783,-23.55,-0.49,23.56,7,1.74,168.5,79.5,-1.7051,0.3469,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.4147,9.1287,-0.003527,-0.012689,-0.39,-1.07,1.14,13,1.14,236.8,70.7,-0.6242,-0.9539,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.2487,9.1688,-0.16957,0.02739,-18.82,2.31,18.96,13,1.62,251.5,69.8,-0.514,-1.5363,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.5288,9.3165,0.110596,0.175072,12.28,14.79,19.22,13,1.7,256.6,79.4,-0.394,-1.6537,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.2573,9.3123,-0.16094,0.17087,-17.86,14.44,22.97,13,3.28,167.3,65.4,-3.1998,0.7211,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.5647,9.3042,0.14646,0.16282,16.26,13.76,21.3,13,2.43,216.0,64.5,-1.9659,-1.4283,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-16,40.5295,9.3092,0.111232,0.167749,12.35,14.18,18.8,13,3.39,204.3,59.2,-3.0897,-1.395,realistic_synthetic
394,Italy,2025-09-03,40.4182,9.1414,2025-09-24,40.5839,9.3029,0.16563,0.16149,18.38,13.65,22.9,21,0.92,174.8,74.1,-0.9162,0.0834,realistic_synthetic
394,Italy,2025-09-10,40.3627,9.1318,2025-09-16,40.4147,9.1287,0.052023,-0.003059,5.77,-0.26,5.78,6,5.14,211.9,61.9,-4.3637,-2.7162,realistic_synthetic
394,Italy,2025-09-10,40.3627,9.1318,2025-09-16,40.2487,9.1688,-0.11402,0.03702,-12.66,3.13,13.04,6,2.64,182.4,70.6,-2.6377,-0.1106,realistic_synthetic
394,Italy,2025-09-10,40.3627,9.1318,2025-09-16,40.5288,9.3165,0.166146,0.184702,18.44,15.62,24.17,6,3.18,260.5,67.9,-0.5249,-3.1364,realistic_synthetic
